RegionID,RegionName,State,City,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23
31817,Granada Hills,CA,Los Angeles,432178.6319,432997.4577,433572.5351,435463.9274,438773.0931,438617.7687,436767.5929,432398.0465,428368.8943,423800.8757,419559.8431,417073.7501,416014.363,415934.6451,414932.5318,413820.2824,410816.0269,409936.0933,408986.1317,406467.7926,401683.7682,396356.7434,393909.8566,392672.3325,392312.811,390939.7485,388233.685,384974.0819,382761.2113,382252.3589,383681.6181,388003.1963,394818.8217,403022.6244,411463.5487,419070.457,424142.6617,426243.4217,426635.9067,428180.9828,432149.1186,437903.1098,444897.9874,453180.0849,462147.8082,471483.0076,478622.5109,484663.5803,486851.2554,487462.5922,486347.034,487018.6343,488633.2368,490593.184,492650.0507,496059.7461,501524.7131,507737.6055,513016.3219,517723.3028,520751.7983,522932.7435,523148.2167,523047.4666,523169.1225,524012.4983,524131.9559,522594.9515,519553.3561,516330.7083,512844.4089,509951.0746,511636.4316,518995.0736,528563.5393,536664.734,541803.7327,547007.9899,546576.7106,541943.234,533964.407,529769.7781,529317.9978,531767.8683,538395.795,547627.1577,558575.8672,567440.0046,574797.5445,580891.986,582214.4435,581118.6126,578751.0581,580066.1582,582147.9931,585276.0287,592187.5341,603202.6158,616697.15,627307.3035,634767.6004,638767.2803,642876.1879,649275.1616,657957.5484,666954.4112,673040.2025,676145.3437,673768.5343,667691.5083,660200.0627,655140.5628,652312.5243,651076.1535,652331.1593,657172.4953,664475.6593,671966.7349,678772.4247,685410.7067,690503.5976,694235.3218,696851.2757,699018.5424,698552.7509,695292.6576,694625.6524,699529.4455,710191.5679,724006.2128,739829.3102,756414.1141,766746.0711,771746.9717,772024.2235,774930.4615,781185.1841,791074.9759,802931.4835,811745.1183,818432.4658,823641.5661,830694.7986,839155.6964,851068.0768,866001.033,883164.8973,897324.1766,907974.0364,913006.2326,914822.5571,913210.7998,910328.3968,907932.0988,906209.1248,902948.5535,892542.8782
115609,Highland Park,CA,Los Angeles,298627.4212,298443.0744,299796.1324,302427.6098,306043.7014,304844.0699,302786.6636,299622.482,297129.6321,295216.4274,293554.8919,294298.7272,295274.2284,296829.8743,295532.7994,293514.0156,290028.3374,289605.6226,289857.731,288978.4551,286303.9885,282783.9228,282020.2102,282076.5584,282905.4157,282071.008,279812.0454,277820.5597,277562.111,279577.155,282898.6513,288641.9009,296181.6973,305644.07,316046.8491,326674.8966,333940.585,337493.0164,338212.7958,340219.8795,343981.7429,349200.7513,355008.6461,362757.1562,372406.3657,382907.5761,391571.9175,398649.4732,401958.7685,402655.8249,401745.9198,403176.3412,406519.786,410240.91,413475.9946,417950.9885,424947.9418,433851.5514,443496.9287,452142.5105,458183.1578,461904.4956,464133.8802,466074.6513,468503.0786,471310.1638,470578.0878,465142.9333,456142.9924,448414.9885,441423.1173,436567.2951,439271.2228,451322.3448,467341.0684,481453.2485,491135.3818,499074.5424,498387.5131,493096.2938,485679.9704,483028.8715,484282.6835,487610.3816,497214.621,511401.6389,528068.24,542605.1243,553470.7185,563166.1613,567110.7563,570048.7499,572125.6228,578458.9879,584372.8982,590024.6033,601212.6523,618931.6733,641740.5753,662529.5082,680137.0379,692665.3657,702105.0282,713028.1525,727620.06,743683.8545,755161.1943,760411.6975,755417.2036,742511.4116,728209.5706,717801.2939,712903.9178,709622.3231,711729.2168,718264.028,728166.7744,738069.0212,748233.1331,757644.7321,762801.6534,764564.6386,765596.9478,767398.2312,765657.0852,760454.4812,760350.36,768485.7166,785801.3687,803556.5006,821470.7498,836916.2534,844082.7502,844992.8547,842386.4606,847298.0639,858966.3716,874378.1604,890917.5925,902284.4278,909217.4074,913549.9915,920221.4246,928442.9359,939076.1007,951923.1438,966491.9931,978449.9802,989602.2684,998240.8467,1004574.007,1003283.095,998213.7208,993099.0903,991873.2142,989341.8932,978922.3878
27987,Winnetka,CA,Los Angeles,310365.2092,310563.4485,311689.3307,313838.1984,317181.9195,317279.3558,316278.6068,313511.8535,311179.5087,308600.6022,306023.4628,304507.5374,303763.0347,304015.9808,303259.4373,302098.0147,298974.8437,297207.032,295669.4734,294371.744,291671.706,288599.9208,286687.239,285517.9402,284870.6354,283490.9986,281075.8021,278134.2828,276080.7542,275874.3256,278229.6434,282776.1904,289620.5653,296937.8566,304293.0368,311074.0915,315447.0556,317712.1746,318165.515,319978.7681,323669.1311,328376.8267,334530.073,341659.6318,350191.6382,357999.3708,364533.661,369735.2267,372338.492,372791.3685,371514.299,371324.8206,371779.5227,372561.9662,374460.8043,377939.7461,383326.0226,388326.2907,392760.9276,396340.1229,398172.7992,398907.8324,398163.3438,397933.306,398142.3092,399082.4097,399734.7024,399235.6597,398086.6163,396043.847,393334.16,390036.7509,391117.9979,397282.2687,406309.7557,413597.6871,418506.1055,422776.4439,422884.9093,419189.8345,412737.5822,408500.1652,407312.2075,408551.8913,414778.4827,424363.7221,435848.755,444825.5346,451218.5891,456114.4269,456995.9224,456124.4632,453988.2367,454970.9299,457361.2126,461289.5012,468111.1673,477472.4426,487285.901,495452.2497,502121.5438,507605.3013,512853.1149,518947.4583,526089.6334,533083.4682,537914.9595,540400.8541,538031.133,532308.6797,525760.9218,521752.4525,519686.2695,518681.3236,519729.6127,523816.6433,530121.4724,537458.7471,544720.5625,552101.2447,556654.0108,559140.832,560348.9623,561440.3913,560906.8603,557683.6519,557299.9444,562027.6541,572682.8644,585373.1146,598875.979,612450.966,621636.4873,627802.9124,631427.3568,638354.0873,647902.2378,659362.6256,671411.1346,679354.0213,684217.5306,687164.5266,692008.2626,698488.1098,708606.7314,721670.8346,736682.7095,748956.6309,758585.1583,764710.7558,768501.7916,769539.8294,769535.2634,769622.3345,769811.855,767844.6622,758064.7915
32368,Lake Balboa,CA,Los Angeles,327860.0514,328744.6442,329215.9899,329843.8688,332059.1088,332468.6865,332468.6012,330169.7563,327844.6108,324752.9788,321659.9896,319714.6266,318707.0799,319053.5938,318003.6528,316778.474,313430.2088,311295.7654,308953.5212,306425.8137,303164.4882,299989.3803,298637.809,298061.7455,297789.0446,296887.1403,295418.1565,293351.1982,292259.1507,292283.9413,294223.1055,298259.2092,304570.7116,311998.5019,319997.4011,327670.4192,333545.1594,336595.3076,338029.3523,340152.0674,344402.9367,349663.2235,356495.9407,364589.7077,373992.0416,383098.8251,389973.2395,395205.832,397336.4306,398071.2075,397691.3029,398487.0821,399782.4311,401204.0496,403429.2324,406921.7678,411849.8332,416918.9228,421831.5687,426225.9034,428965.0306,430717.7276,431210.3475,431768.3685,432558.2968,434052.2422,434651.6626,433602.9448,430265.2961,426200.6809,421485.3277,417709.5009,419431.2024,427573.6314,438722.2546,447895.2672,453875.1163,459521.2567,459788.6908,455305.6354,447299.0729,442084.6112,441131.5188,442806.5706,449541.4988,458835.0325,469924.655,479249.6953,486589.5493,493019.6535,494425.9422,494038.08,491680.4892,492842.2226,495346.6676,499497.2335,507033.6522,517876.4049,530593.5245,541965.2633,550929.3665,556778.4875,562601.9132,569862.1471,579212.6003,587738.8917,593721.7915,596731.4991,593756.6509,586448.7593,577994.4591,572172.6524,569070.0071,567754.6225,569772.8859,575490.4942,583418.966,592181.0608,600350.44,608168.5794,612428.6195,614458.0334,615636.2141,616973.4237,615989.2088,612784.8122,613372.6346,619827.6471,631665.2622,644618.8691,658242.2484,672083.6222,680315.8012,684388.9689,684314.7806,688165.227,695529.8244,706136.4709,717581.4562,725448.625,731003.722,735373.6571,741527.4156,748148.601,755760.6076,765048.2688,776742.6309,787103.4447,796128.8175,800258.2608,802726.8781,801981.2542,800940.5761,799050.8935,798086.9463,795276.2086,785242.9583
51906,Encino,CA,Los Angeles,567788.2966,568541.012,569789.8397,572102.7528,576914.6294,577272.1235,575241.9774,569960.5925,563606.0876,557916.1389,552497.318,550324.4963,548430.745,548466.6653,546821.0803,545179.2714,539252.0325,535737.5186,532581.6927,527945.5472,520682.5479,513310.2043,510640.4901,510009.5444,509152.7163,506456.4883,502169.6695,498821.1135,498089.9062,500629.0207,503332.8605,509167.8465,517069.988,529697.2226,543926.5244,559071.0452,569389.8424,573057.4599,571310.3222,571236.0793,575386.823,583462.7405,592678.8558,603171.9131,615044.8399,629029.6588,641707.7083,652579.9861,656602.9509,656281.2303,652723.5904,652447.5137,653600.2184,655495.4852,655453.2005,657172.1371,662773.7482,672261.7072,683640.7864,694711.8837,702724.8067,706486.4245,705228.2992,702842.0805,701945.9667,703442.5274,700122.6869,693004.2159,682137.0839,674555.6875,667796.2436,663414.0663,666690.3626,679528.3074,696559.3882,711477.0315,722034.1459,732135.4226,730088.3854,719154.2543,702546.1738,694358.1657,692775.6933,695535.2847,705390.8255,721394.2322,740135.8797,755337.0906,766572.0412,776880.2314,777941.0359,775220.8913,769251.1698,771455.1225,775752.5353,781472.7035,794265.0043,814388.416,839199.1812,859826.0158,875589.6998,885635.6388,896294.5372,910855.3014,930242.9237,948148.9903,960297.7469,966233.7785,962171.7948,949983.9397,934379.6914,922622.4069,914710.6673,910227.1204,911449.5423,920113.2583,933318.5403,946647.167,958022.7713,967611.1636,975738.1015,982838.6572,989349.7163,993181.9684,990984.0485,982629.3968,980820.3909,989864.1105,1012115.497,1036890.188,1063348.574,1087260.877,1099536.185,1103690.711,1102214.194,1110731.532,1127167.072,1152091.365,1180268.871,1203976.464,1222478.195,1237615.458,1255871.252,1277760.54,1301927.568,1326040.336,1350281.623,1370963.21,1388720.103,1399469.783,1405854.707,1403316.729,1395790.036,1387385.364,1384732.754,1381286.324,1367909.75
276450,Mid City West,CA,Los Angeles,621239.4375,621976.1076,622363.7039,623940.982,628132.6823,628578.1868,626011.2857,620139.8789,611558.6317,603905.3863,597616.3983,597579.7374,597849.3518,600252.0123,600947.6616,602352.4522,600004.5219,599172.4924,599403.678,595627.1363,589002.4014,580997.1286,580150.547,582446.6935,584640.7627,584583.448,582526.9109,580734.1428,582738.0174,587696.5006,592622.1529,600123.0572,610123.0369,625875.9027,643521.3459,662006.5968,673974.0053,677081.3037,673991.8657,673980.0446,680827.767,693024.6752,704825.3038,717586.2325,732296.216,752573.9065,772610.7379,792497.2053,802333.7572,806213.7939,804576.8756,807786.902,812689.9871,819151.8447,821280.7722,825847.3086,834193.7928,851189.5214,871659.4944,890389.3167,902133.2517,905468.2271,901877.163,896861.9429,895354.8167,899320.3293,892970.5773,877418.4986,854412.8808,840748.3709,830269.826,822847.2641,828489.6867,852193.2071,884029.3116,910334.6244,926093.6599,941171.81,936468.558,920506.5645,896948.8813,888874.8458,888949.9586,894439.8557,911188.9074,941046.5707,976070.1097,1006286.363,1027775.71,1048113.188,1050242.452,1050260.88,1046426.92,1058293.283,1069254.358,1078339.194,1100769.102,1135698.493,1180421.831,1217799.797,1249000.513,1270599.42,1285692.935,1306165.989,1336090.568,1373874.052,1403034.237,1420973.3,1416175.395,1394012.563,1366056.004,1344036.74,1328624.415,1318493.141,1318867.241,1333057.405,1353469.16,1374235.625,1391025.298,1404739.461,1413295.091,1417080.742,1422112.755,1422344.286,1413714.961,1394089.381,1386482.462,1398560.399,1430997.051,1466189.428,1502382.154,1528627.88,1536111.394,1528280.623,1514350.166,1514073.978,1524914.974,1539535.212,1563279.529,1589294.53,1620677.072,1645220.345,1669893.887,1696108.021,1711022.751,1712287.823,1702961.083,1697464.859,1699811.962,1705115.823,1714258.601,1712210.6,1703225.813,1691716.88,1689216.411,1687906.085,1670561.88
114914,El Sereno,CA,Los Angeles,276756.9412,275611.7743,274076.0354,273328.9021,273488.4998,270985.5834,268218.8513,264823.8563,261759.3835,258832.0017,255566.8049,254222.4688,253275.9722,253919.6903,254039.482,253890.459,251639.5219,250443.1196,249325.5624,248351.2687,246448.7888,243579.7939,242425.7068,241778.9809,242023.1589,241295.3982,239275.3221,236801.9573,235290.6442,235611.1631,238384.5731,242564.6279,248127.0157,253899.4415,259902.8364,266165.6864,270472.2015,273315.4792,273808.6688,274894.316,276952.2127,281081.1776,287299.8615,295100.8264,303896.4133,312287.2211,319430.6976,325568.6585,328677.358,329797.6809,329002.0852,329836.3057,331828.8931,334394.2056,337480.6596,341967.187,347918.0537,353667.6711,359034.3729,364067.0376,367650.3737,369694.8241,369900.8754,370632.8096,372007.3365,374353.7025,375311.4232,373611.6283,370139.0961,366511.799,362939.3438,360110.403,362251.1336,369732.8982,379803.3289,388363.147,394700.3337,400386.7616,400690.7907,396613.2111,389626.502,384698.9223,383401.2886,384571.0629,390339.8334,398629.974,407948.1453,416097.4905,422947.9421,429573.1987,431597.3947,431301.0821,429576.2369,431292.4116,433807.8282,436793.27,442907.3894,453156.3445,466591.5025,478356.3269,488611.9532,496753.4534,505327.1499,514978.4905,526934.1604,538652.2683,547264.6457,551513.9434,549370.9775,542014.8127,532958.1619,525402.7809,521796.7654,519751.4769,521964.0344,527297.4985,534894.2592,542865.5146,550742.2202,558090.0184,562954.0605,565251.9549,566702.3935,567706.8253,566404.1042,562766.6861,562881.8444,568354.6257,580107.9043,592810.069,606069.7019,618945.5756,625986.3645,629534.8674,629959.4245,634624.8956,642269.1802,651254.5054,661620.9343,669161.6527,675290.9313,679664.7971,684842.6033,689460.6295,696729.675,706746.462,719305.8859,728167.8546,734999.3395,739699.1097,743982.2785,744957.8575,745703.9909,747258.8405,751598.9671,753251.7366,748610.218
268118,Downtown,CA,Los Angeles,352183.8123,351889.892,351864.0153,352152.2112,353301.7116,351115.2324,348679.308,344522.1775,339476.3196,334265.2111,329294.3976,326621.214,324938.2591,324916.3473,324112.7749,323088.1216,319941.5462,318514.557,317338.6506,314724.3821,310209.9515,305314.3741,303536.5748,303679.5749,304475.5469,304548.2474,303356.1118,301635.8828,300886.8333,302360.155,305120.1228,310795.6909,317230.9373,324957.3796,332548.7796,340961.8247,348874.727,354338.4217,357560.4615,361216.8761,367674.7901,376634.6053,385339.7263,393985.7803,402622.9428,412694.8741,421355.2557,428135.178,432264.6938,435269.395,437834.9048,441102.7653,444994.5973,449329.3782,453450.7946,458388.4322,464763.7828,472700.4151,480410.0411,488346.7488,493773.8503,497060.2371,497610.7957,497718.9932,499409.3492,502684.6639,504490.902,504413.1575,501672.4133,499806.722,497618.8879,496353.0819,499704.3068,509060.8806,521298.4698,531752.0262,538501.6791,544378.842,544340.721,540266.6005,533613.4968,530475.9453,531099.8716,533405.4161,541405.85,553527.0489,566628.0271,576071.4791,581214.1049,586588.9981,586431.881,583905.8653,579839.2281,580415.0302,582308.7002,583489.5056,590431.7843,602910.5995,618885.5439,630857.217,638762.7538,641925.6846,644579.5511,648640.3789,656127.1561,663689.7367,668983.2053,671425.0968,669303.2009,662909.2837,654503.359,647318.7104,642994.3643,639927.0932,640635.1783,644247.3803,649637.3919,653763.5704,656589.4951,659310.5547,658145.3355,654072.4424,648186.0492,643278.8554,637756.2776,631421.2199,627345.8837,627468.6924,630903.5323,637093.4959,644188.3493,650010.4922,649356.0195,644355.1009,636838.6056,631233.9897,626441.1499,623601.81,626502.3337,633330.2914,641531.0539,646981.6525,651256.1877,655740.6465,658676.8338,659452.3822,661344.3801,662433.3345,663592.9807,661999.264,662171.9132,662893.3057,663816.8722,663445.5814,661783.166,660216.8859,659179.2162
273930,Harbor Gateway,CA,Los Angeles,304603.1094,305245.9589,306529.8744,308279.0065,311509.3687,311341.7501,310524.2146,307709.6844,304909.5876,302081.697,299842.1923,299129.5574,297843.5023,296545.9786,294363.7886,292905.9629,289978.5351,288366.2458,286016.2818,283687.3439,280317.4595,278073.0468,277348.7303,277319.7848,277229.0014,276422.3731,274020.6105,270849.0256,268387.734,267801.0287,269403.3451,272755.5397,277676.6041,282963.6221,288578.1705,294450.2724,298569.0802,300734.0027,300628.3429,301423.2652,304359.9441,309387.4946,315614.2929,322203.5793,328948.4442,335769.4853,341510.5,345950.8995,347380.5926,347272.8703,346575.7085,347778.5791,349825.5149,352348.2552,355253.4882,359643.5215,365755.3284,371703.3981,376958.671,381134.0629,384000.3911,385453.8798,384965.6125,384537.4714,384827.4243,386575.9676,387675.7083,387009.9095,384934.3998,382140.8664,378794.1141,375410.0455,377064.904,384277.4035,394474.7033,402822.8898,408675.257,414214.8642,415014.3146,412137.7696,405983.5232,401907.4463,400927.574,402621.6288,409071.9188,418667.967,429222.1045,437771.3705,444225.9017,450155.9444,451866.056,451174.6069,449165.2384,450589.9738,453076.7289,456161.843,462463.2815,472628.6397,484615.4799,494771.5062,502402.4177,508567.7914,514639.4045,522332.4248,531660.3032,540946.3082,548312.5277,552291.4427,550586.1736,544312.5052,536986.6414,532037.3671,529317.7862,527752.1674,529411.9418,534992.1385,543221.2984,551353.3649,558608.3179,564838.0083,568238.0377,569519.7399,569994.2929,570910.0874,569857.1749,566960.122,567231.5239,572979.2962,584040.3521,596793.0451,610546.0422,623898.789,631405.7821,634614.4556,634545.6603,638055.7725,644416.8661,653069.6996,661825.1316,667025.753,670372.8128,672980.0111,677236.6562,682183.0602,688952.9144,698099.2913,708618.3883,717271.4552,723184.5277,726645.7721,729570.1857,730824.6003,730869.4265,729408.9477,728611.4537,726728.3857,720189.4341
117183,Palms,CA,Los Angeles,468480.198,468576.3173,468074.6708,469024.5262,472283.5911,472188.4585,470355.0959,465896.4744,461255.2915,456800.4017,452428.2197,450357.4588,448030.3775,447557.4591,445983.8561,445266.0064,443104.6214,442703.4871,442547.6277,438494.0331,431660.0415,424582.5202,422846.5949,423754.2188,424838.0819,423497.8827,420062.4017,416213.8451,414406.355,415551.1023,418930.1041,426122.2997,434530.7509,444133.9926,454426.7768,466315.4032,476563.1651,482908.5399,485449.3728,488289.2897,493698.8503,501315.5059,510856.1316,520977.7086,533356.2698,546482.2622,559211.6908,570407.4914,576387.4395,578090.29,576614.7097,577637.9979,579878.2455,582835.1799,585515.3504,589046.3883,595957.1189,606024.6638,618972.2232,631146.6663,639150.971,642213.7417,640947.2373,639861.8361,641517.0501,645847.6978,645311.6429,638678.5728,627635.1725,617812.2219,608495.9978,601059.4374,605675.9346,623677.3841,647389.2791,665996.6121,677791.9303,688396.9334,688206.3809,680762.6066,668192.9062,661561.1255,660487.8902,663347.6066,676653.7946,696680.7293,719996.2444,739650.7114,755223.8959,769775.5579,774691.9529,775692.5525,774559.0923,780119.5668,786131.8949,791829.9214,805527.8828,829092.9129,858951.7316,885107.7624,904480.2953,916465.4485,925213.3777,939998.8412,960417.1389,983441.4395,1000599.215,1009883.902,1005020.24,987485.8312,966719.1404,949997.3538,939189.5774,931320.464,932474.3844,942923.2685,960609.3135,977942.3683,991942.6936,1003280.41,1009209.038,1011693.182,1011227.535,1009280.305,1001265.372,989377.2066,983992.4484,993258.8224,1016610.043,1043409.54,1068956.498,1089840.523,1099238.638,1101445.75,1098098.69,1103952.089,1114859.988,1128768.841,1148056.6,1170092.805,1194811.231,1214917.892,1233017.371,1249197.817,1249901.899,1236574.656,1217161.281,1204457.799,1200306.662,1196268.685,1195748.775,1190633.488,1184383.286,1177159.949,1175217.863,1170343.499,1162135.48
116415,Mar Vista,CA,Los Angeles,614437.4868,616109.5002,618307.5809,621370.645,627073.1669,627231.8169,625150.8446,618691.3996,611798.0625,605065.4123,599355.9524,597151.7389,595451.021,595666.5538,595348.6276,595263.5781,592170.7681,590417.8394,589230.6858,586462.7317,581052.5434,574703.3809,573112.7549,573905.7892,574911.7304,572280.9822,566924.0956,561975.5077,560671.0578,564198.0875,567386.0605,574695.9199,583853.0109,598982.3604,615322.9799,632745.5243,644566.5134,649396.9884,648122.2364,648627.801,653388.2212,663218.1282,673075.11,685571.7867,698016.7418,715042.6236,731700.218,749643.8387,758885.028,760204.2915,755768.7883,756185.8958,759922.4754,767101.3344,771315.0346,778427.8748,787173.859,801859.0254,820481.8593,839834.5707,855487.8763,863281.8408,864280.4198,863462.3909,864465.9227,869611.4766,864208.988,850451.206,828569.2849,813623.7441,801211.0037,792807.3779,797535.0813,817955.3614,845502.0803,868221.1611,883235.8212,896776.0221,892964.7532,879029.7173,859391.6947,852125.8502,853154.3369,859449.6506,877484.3571,905881.6245,940365.9891,971684.9699,996227.9957,1017263.742,1022432.055,1023062.235,1022368.633,1033723.124,1044343.877,1052262.519,1073238.206,1109813.728,1155549.155,1196414.542,1226770.647,1249277.711,1263180.216,1283518.874,1308959.748,1337942.305,1360088.363,1372129.534,1364162.196,1336921.58,1304053.048,1277925.167,1260963.354,1249234.904,1248269.35,1259336.932,1278941.25,1300270.282,1318061,1331534.799,1338134.764,1341840.581,1345247.173,1345985.997,1338256.59,1322911.259,1318780.349,1333088.458,1365408.555,1398489.185,1427990.634,1450640.428,1458005.895,1455850.995,1447236.819,1451872.246,1466725.778,1486226.409,1508448.228,1528054.489,1546639.488,1562082.142,1578921.722,1598892.473,1618212.883,1637368.667,1656439.156,1669433.355,1679654.202,1683036.931,1689177.75,1686847.044,1679632.666,1671771.276,1672656.597,1674835.184,1662549.134
118849,Watts,CA,Los Angeles,131781.718,131609.7515,132447.784,133987.2786,135896.4438,135752.9473,135028.2732,134164.9225,134113.9074,134432.6182,134222.3826,134039.1081,133496.7882,133472.4166,132687.623,132288.5929,131229.8619,131556.104,131412.7071,131246.7343,130047.9671,129314.4737,129404.4742,130404.4053,131087.2005,131608.7793,131299.7779,131312.7498,131263.1406,131742.0739,132659.3409,134059.0537,135997.9584,138469.1374,141778.5606,145955.6111,149524.7738,152127.7443,153647.7732,155150.6502,157215.8586,160116.5972,164062.7836,168804.9439,174208.6074,180145.0438,185530.2724,190639.5777,194018.5616,196761.3432,198386.6828,200189.1994,202006.7407,203970.7763,206378.1551,209993.6796,214496.3508,219231.1115,223408.4648,227356.4479,230231.151,232724.3417,234166.2436,236023.6644,237741.5225,240152.6225,241952.3651,243389.2922,244403.595,245403.998,245644.8569,245034.1327,245829.4539,248823.7331,253072.158,257176.6516,260415.8121,263871.743,264629.8095,263181.1037,259628.9277,256975.7716,255589.8095,255359.167,258712.823,265202.8634,273557.875,280991.693,286621.0494,291590.9413,292776.1604,292079.8177,290809.01,292310.585,295354.7422,298401.0833,302353.2101,307515.6814,313401.862,318914.9866,323661.8701,328163.3367,333504.2926,340101.6948,347651.4819,354725.151,360774.0104,365070.1871,366308.9173,364743.6566,362420.8723,360566.7448,359806.1025,359554.1251,361439.3271,365516.3645,371409.4519,377447.1943,382870.9357,387845.9366,390971.6162,392476.4775,392701.8427,393265.4584,393533.1925,393077.8501,393980.6865,397704.9159,404488.4885,412571.5404,421209.2505,429881.0545,436047.2845,440063.5313,442024.1656,444633.5528,447814.1359,451995.6741,458432.4418,465476.4431,472472.6953,478368.4515,483485.0724,488922.4549,493308.2354,497090.3342,500472.9107,503910.9971,507691.9042,510908.4681,514196.7364,516473.5226,518095.3543,518851.0049,519621.1766,519574.0077,516846.2002
268002,Arleta,CA,Los Angeles,259814.2666,259294.9175,260071.3627,262349.3453,266100.682,267262.618,267410.4985,266293.9345,265547.363,264741.5735,263595.7069,263090.4939,262792.7029,263078.61,262462.2969,261620.1045,259170.2782,258229.1787,257614.9354,257870.834,257097.2174,256103.2394,255428.9706,254847.8847,254108.8926,252869.2246,251070.4317,249082.0132,247846.6589,247280.4681,248502.9047,251281.1658,256402.0504,262153.5046,267862.784,273294.9353,277030.6098,279455.3826,280097.6594,281059.0367,283255.7703,286910.4374,292572.5144,299904.9458,308555.4996,316801.7121,323466.9214,328658.128,331343.7513,332557.6469,332510.5205,333505.2661,335063.9932,337125.2042,340329.801,345106.0677,351785.0891,357983.9543,363145.2588,366840.8215,368716.837,369707.2682,369920.2391,370986.7107,372420.8224,374263.0792,375786.7764,376304.8125,376152.5867,374908.2199,372491.476,369059.0929,369609.4653,375206.5459,383717.9282,390737.5133,395751.8045,400414.489,401170.2285,397987.0724,391960.6598,387645.9265,386074.0897,386626.3624,392265.1782,401154.5502,411975.0654,420247.5828,426218.6824,430703.3694,431536.9822,430375.4205,427906.8969,428259.9214,430241.576,433510.4673,439468.185,448357.2133,458571.9062,467546.9993,474825.4736,480950.3943,486937.4239,493698.8059,501525.6963,509607.2181,515979.1384,519877.2262,517891.1369,511974.7999,504827.8047,499965.0395,497109.6619,495755.162,497584.8731,502859.5986,510300.8337,517586.5162,524416.4596,530901.5823,535006.1677,536985.3444,537558.0519,538401.29,537908.8128,535844.0186,536410.0673,541547.9315,550948.0278,561478.4202,572745.3509,584474.8232,591902.0383,595262.9481,594857.133,596459.3523,600398.9027,606826.5307,614422.8111,618306.2574,619811.1445,620319.4662,622603.473,625421.3479,631989.5377,642825.6374,657196.973,668629.4588,677262.2796,682649.0153,686588.8847,688633.0902,690035.9924,690986.889,691632.8333,689868.8625,681634.2826
